Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999,Rk_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,-9999_misc,fouls_per_90,start_ratio,group
474,Lee Kang-in,FW,kr Korea Republic,25,1.fr PSG,2001,3,3,270,3.0,0,1,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches,8455ad90,474,FW,25,2001,3.0,1,0,0,1,7,0,19,0,0,,,0,Matches,8455ad90,0.3333333333333333,1.0,Starter
475,Mohamed Kanno,MF,sa Saudi Arabia,31,1.sa Al-Hilal,1994,3,2,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,74ccf212,475,MF,31,1994,2.5,1,0,0,5,0,0,0,2,4,,,0,Matches,74ccf212,2.0,0.6666666666666666,Starter
476,Steve Kapuadi,DF,cd Congo DR,28,1.pl Widzew Łódź,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3f3c941a,476,DF,28,1998,2.0,0,0,0,2,0,0,0,1,1,,,0,Matches,3f3c941a,1.0,1.0,Starter
477,Bekhruz Karimov,DF,uz Uzbekistan,18,1.uz FC Surkhon,2007,2,2,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74cdaeba,477,DF,18,2007,2.0,0,0,0,8,4,0,2,3,5,,,0,Matches,74cdaeba,4.0,1.0,Starter
478,Jesper Karlström,MF,se Sweden,30,1.it Udinese,1995,2,2,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0a1f4eb,478,MF,30,1995,1.5,0,0,0,3,0,0,0,1,3,,,0,Matches,e0a1f4eb,2.0,1.0,Starter
480,Nikola Katić,DF,ba Bosnia–Herz,29,2.de Schalke 04,1996,4,4,317,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,35bd124a,480,DF,29,1996,3.5,1,0,0,4,0,0,0,5,6,,,0,Matches,35bd124a,1.1428571428571428,1.0,Starter
481,Edo Kayembe,MF,cd Congo DR,28,2.eng Watford,1998,3,2,160,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f99b71de,481,MF,28,1998,1.8,0,0,0,5,3,0,2,0,1,,,0,Matches,f99b71de,2.7777777777777777,0.6666666666666666,Starter
483,Franck Kessié,MF,ci Côte d'Ivoire,29,1.sa Al-Ahli,1996,4,4,346,3.8,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,05e19d6a,483,MF,29,1996,3.8,1,0,0,7,2,1,2,0,4,,,0,Matches,05e19d6a,1.842105263157895,1.0,Starter
484,Abdullah Al-Khaibari,MF,sa Saudi Arabia,29,1.sa Al-Nassr,1996,3,3,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab47ae1c,484,MF,29,1996,2.0,0,0,0,0,2,0,0,1,1,,,0,Matches,ab47ae1c,0.0,1.0,Starter
485,Shoja' Khalilzadeh,DF,ir IR Iran,37,1.ir Tractor,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0aed29f1,485,DF,37,1989,3.0,1,0,0,4,0,1,0,3,3,,,0,Matches,0aed29f1,1.3333333333333333,1.0,Starter
486,Dostonbek Khamdamov,MF,uz Uzbekistan,29,1.uz Pakhtakor Tashkent FK,1996,2,1,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d2dd2ffb,486,MF,29,1996,1.1,0,0,0,1,0,1,5,2,4,,,0,Matches,d2dd2ffb,0.9090909090909091,0.5,Starter
487,Bilal El Khannouss,MFFW,ma Morocco,22,1.de Stuttgart,2004,6,6,461,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f7042636,487,MFFW,22,2004,5.1,1,0,0,5,6,0,10,1,7,,,0,Matches,f7042636,0.9803921568627452,1.0,Starter
488,Rani Khedira,MF,tn Tunisia,32,1.de Union Berlin,1994,3,2,149,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,59e4b92e,488,MF,32,1994,1.7,1,0,0,3,0,0,0,2,1,,,0,Matches,59e4b92e,1.7647058823529411,0.6666666666666666,Starter
489,Boualem Khoukhi,DF,qa Qatar,35,1.qa Al Sadd,1990,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,7be5ad52,489,DF,35,1990,3.0,0,0,0,2,1,0,2,3,3,,,0,Matches,7be5ad52,0.6666666666666666,1.0,Starter
490,Abdukodir Khusanov,DF,uz Uzbekistan,22,1.eng Manchester City,2004,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d17ce930,490,DF,22,2004,3.0,2,0,0,6,0,0,0,5,3,,,0,Matches,d17ce930,2.0,1.0,Starter
491,Joshua Kimmich,DF,de Germany,31,1.de Bayern Munich,1995,4,4,351,3.9,0,2,2,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches,49296448,491,DF,31,1995,3.9,0,0,0,0,7,0,31,4,4,,,0,Matches,49296448,0.0,1.0,Starter
493,Gregor Kobel,GK,ch Switzerland,28,1.de Dortmund,1997,6,6,600,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df,493,GK,28,1997,6.7,0,0,0,0,3,0,0,0,0,,,0,Matches,cd59b9df,0.0,1.0,Starter
494,Orkun Kökçü,MF,tr Türkiye,25,1.tr Beşiktaş,2000,3,2,153,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches,9bf914b4,494,MF,25,2000,1.7,0,0,0,2,4,0,6,0,1,,,0,Matches,9bf914b4,1.1764705882352942,0.6666666666666666,Starter
495,Sead Kolašinac,DF,ba Bosnia–Herz,32,1.it Atalanta,1993,4,4,337,3.7,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,3935e52e,495,DF,32,1993,3.7,0,0,0,6,4,0,9,2,6,,,0,Matches,3935e52e,1.6216216216216215,1.0,Starter
496,Ghislain Konan,DF,ci Côte d'Ivoire,30,1.pt Gil Vicente FC,1995,3,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b2c894b,496,DF,30,1995,3.0,0,0,0,0,1,0,8,0,3,,,0,Matches,6b2c894b,0.0,1.0,Starter
498,Ismaël Koné,MF,ca Canada,23,1.it Sassuolo,2002,2,2,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0220b70,498,MF,23,2002,1.6,0,0,0,1,3,0,3,3,2,,,0,Matches,e0220b70,0.625,1.0,Starter
499,Manu Koné,MF,fr France,25,1.it Roma,2001,5,4,385,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,86574238,499,MF,25,2001,4.3,1,0,0,6,7,0,1,3,5,,,0,Matches,86574238,1.3953488372093024,0.8,Starter
500,Ezri Konsa,DF,eng England,28,1.eng Aston Villa,1997,8,7,647,7.2,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,0313a347,500,DF,28,1997,7.2,0,0,0,8,11,0,3,8,5,,,0,Matches,0313a347,1.1111111111111112,0.875,Starter
501,Teun Koopmeiners,DFMF,nl Netherlands,28,1.it Juventus,1998,4,0,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a26fb8aa,501,DFMF,28,1998,1.4,0,0,0,3,0,0,5,1,1,,,0,Matches,a26fb8aa,2.142857142857143,0.0,Non-Starter
502,Odilon Kossounou,DF,ci Côte d'Ivoire,25,1.it Atalanta,2001,4,3,272,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f3afdcb,502,DF,25,2001,3.0,0,0,0,0,1,0,0,3,3,,,0,Matches,1f3afdcb,0.0,0.75,Starter
503,Kalidou Koulibaly,DF,sn Senegal,34,1.sa Al-Hilal,1991,2,2,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da974c7b,503,DF,34,1991,1.8,0,0,0,0,0,0,0,2,1,,,0,Matches,da974c7b,0.0,1.0,Starter
504,Jules Koundé,DF,fr France,27,1.es Barcelona,1998,8,7,599,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d1666ff,504,DF,27,1998,6.7,0,0,0,6,5,1,12,3,8,,,0,Matches,4d1666ff,0.8955223880597015,0.875,Starter
505,Mateo Kovačić,MF,hr Croatia,32,1.eng Manchester City,1994,4,3,270,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,79c0821a,505,MF,32,1994,3.0,0,0,0,3,3,0,0,2,3,,,0,Matches,79c0821a,1.0,0.75,Starter
506,Matej Kovar,GK,cz Czechia,26,1.nl PSV,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc67a0e1,506,GK,26,2000,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,bc67a0e1,0.0,1.0,Starter
508,Ladislav Krejčí,DF,cz Czechia,27,1.eng Wolves,1999,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,5b5c2228,508,DF,27,1999,3.0,1,0,0,6,2,0,2,1,3,,,0,Matches,5b5c2228,2.0,1.0,Starter
512,Maxence Lacroix,DF,fr France,26,1.eng Crystal Palace,2000,3,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,277c49ed,512,DF,26,2000,2.7,0,0,0,5,0,1,0,3,2,,,0,Matches,277c49ed,1.8518518518518516,0.6666666666666666,Starter
513,Gustaf Lagerbielke,DF,se Sweden,26,1.pt Braga,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9e39fa2d,513,DF,26,2000,4.0,0,0,0,1,3,1,1,5,5,,,0,Matches,9e39fa2d,0.25,1.0,Starter
514,Konrad Laimer,MFDF,at Austria,29,1.de Bayern Munich,1997,4,4,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,c1b7847c,514,MFDF,29,1997,4.0,1,0,0,6,3,3,4,2,6,,,0,Matches,c1b7847c,1.5,1.0,Starter
515,Ali Lajami,DF,sa Saudi Arabia,30,1.sa Al-Hilal,1996,3,1,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,46f7ab4f,515,DF,30,1996,1.7,0,0,0,0,2,0,0,3,2,,,0,Matches,46f7ab4f,0.0,0.3333333333333333,Non-Starter
519,Aymeric Laporte,DF,es Spain,32,1.es Athletic Club,1994,8,8,727,8.1,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,119b9a8e,519,DF,32,1994,8.1,1,0,0,5,4,0,1,14,3,,,0,Matches,119b9a8e,0.617283950617284,1.0,Starter
520,Cyle Larin,FW,ca Canada,31,1.es Mallorca,1995,4,2,190,2.1,2,0,2,2,0,0,2,0,0.95,0.00,0.95,0.95,0.95,Matches,e7af9060,520,FW,31,1995,2.1,2,0,0,5,1,3,0,0,0,,,0,Matches,e7af9060,2.380952380952381,0.5,Starter
521,Richie Laryea,DF,ca Canada,31,1.us Toronto FC,1995,5,5,429,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,276fdbe4,521,DF,31,1995,4.8,1,0,0,8,14,1,2,2,9,,,0,Matches,276fdbe4,1.6666666666666667,1.0,Starter
522,Mohanad Lasheen,MF,eg Egypt,30,,1996,4,4,359,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8c041c7d,522,MF,30,1996,4.0,2,0,0,5,3,0,1,8,11,,,0,Matches,8c041c7d,1.25,1.0,Starter
523,Issa Laye,MFDF,qa Qatar,28,1.qa Al-Arabi,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c078667a,523,MFDF,28,1997,3.0,0,0,0,0,3,0,0,1,1,,,0,Matches,c078667a,0.0,1.0,Starter
524,Rafael Leão,MF,pt Portugal,27,1.it Milan,1999,5,1,158,1.8,1,1,2,1,0,0,0,0,0.57,0.57,1.14,0.57,1.14,Matches,20730eae,524,MF,27,1999,1.8,0,0,0,1,2,0,7,2,0,,,0,Matches,20730eae,0.5555555555555556,0.2,Non-Starter
526,Jefferson Lerma,MF,co Colombia,31,1.eng Crystal Palace,1994,5,5,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9b5ce51a,526,MF,31,1994,4.6,1,0,0,6,5,0,1,5,1,,,0,Matches,9b5ce51a,1.3043478260869565,1.0,Starter
528,Philipp Lienhart,DF,at Austria,29,1.de Freiburg,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,302527b2,528,DF,29,1996,2.0,0,0,0,0,0,0,0,1,1,,,0,Matches,302527b2,0.0,1.0,Starter
529,Victor Lindelöf,DFMF,se Sweden,31,1.eng Aston Villa,1994,4,4,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5deef4c,529,DFMF,31,1994,4.0,0,0,0,3,0,0,0,4,1,,,0,Matches,f5deef4c,0.75,1.0,Starter
530,Erik Lira,MF,mx Mexico,26,1.mx Cruz Azul,2000,4,4,345,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,7b2c24ed,530,MF,26,2000,3.8,0,0,0,3,4,0,2,2,3,,,0,Matches,7b2c24ed,0.7894736842105263,1.0,Starter
531,Dominik Livaković,GK,hr Croatia,31,1.hr Dinamo Zagreb,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58f077c0,531,GK,31,1995,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches,58f077c0,0.0,1.0,Starter
532,Dailon Livramento,FW,cv Cabo Verde,25,1.pt Casa Pia,2001,3,2,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c115db1e,532,FW,25,2001,1.9,0,0,0,1,1,2,2,0,0,,,0,Matches,c115db1e,0.5263157894736842,0.6666666666666666,Starter
533,Marcos Llorente,DF,es Spain,31,1.es Atlético Madrid,1995,3,2,187,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,Matches,02c15616,533,DF,31,1995,2.1,0,0,0,2,1,0,4,1,6,,,0,Matches,02c15616,0.9523809523809523,0.6666666666666666,Starter
535,Jürgen Locadia,FW,cw Curaçao,32,2.us Miami FC,1993,3,3,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6cc47ae1,535,FW,32,1993,2.6,0,0,0,3,4,2,0,1,0,,,0,Matches,6cc47ae1,1.1538461538461537,1.0,Starter
537,Sidny Lopes Cabral,DF,cv Cabo Verde,23,1.pt Benfica,2002,3,3,285,3.2,1,0,1,1,0,0,2,0,0.32,0.00,0.32,0.32,0.32,Matches,20700569,537,DF,23,2002,3.2,2,0,0,2,9,0,12,4,2,,,0,Matches,20700569,0.625,1.0,Starter
539,Derrick Luckassen,DF,gh Ghana,30,1.cy Pafos FC,1995,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,30a09cb5,539,DF,30,1995,2.0,0,0,0,1,2,0,0,0,1,,,0,Matches,30a09cb5,0.5,1.0,Starter
540,Jhon Lucumí,DF,co Colombia,27,1.it Bologna,1998,5,5,478,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,80490d7f,540,DF,27,1998,5.3,1,0,0,5,0,0,0,5,2,,,0,Matches,80490d7f,0.9433962264150944,1.0,Starter
541,José Luis Rodríguez,MFFW,pa Panama,27,1.mx FC Juárez,1998,3,3,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b333b014,541,MFFW,27,1998,2.6,0,0,0,4,2,0,17,0,3,,,0,Matches,b333b014,1.5384615384615383,1.0,Starter
542,Romelu Lukaku,FW,be Belgium,33,1.it Napoli,1993,6,1,233,2.6,3,1,4,3,0,0,1,0,1.16,0.39,1.55,1.16,1.55,Matches,5eae500a,542,FW,33,1993,2.6,1,0,0,2,0,1,0,0,0,,,0,Matches,5eae500a,0.7692307692307692,0.16666666666666666,Non-Starter
543,Dodi Lukebakio,MF,be Belgium,28,1.pt Benfica,1997,3,1,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c61c77c,543,MF,28,1997,1.8,0,0,0,1,2,0,6,0,1,,,0,Matches,0c61c77c,0.5555555555555556,0.3333333333333333,Non-Starter
546,Alexis Mac Allister,MF,ar Argentina,27,1.eng Liverpool,1998,8,7,750,8.3,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,83d074ff,546,MF,27,1998,8.3,1,0,0,9,12,0,2,9,12,,,0,Matches,83d074ff,1.0843373493975903,0.875,Starter
547,Deiver Machado,DF,co Colombia,32,1.fr Nantes,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3f8bdef,547,DF,32,1993,1.0,0,0,0,1,2,0,1,2,0,,,0,Matches,b3f8bdef,1.0,1.0,Starter
549,Assim Madibo,MF,qa Qatar,29,1.qa Al-Wakrah,1996,2,2,131,1.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2b1d2ada,549,MF,29,1996,1.5,0,1,0,2,1,0,0,4,1,,,0,Matches,2b1d2ada,1.3333333333333333,1.0,Starter
550,Noni Madueke,MF,eng England,24,1.eng Arsenal,2002,5,4,286,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf34eebd,550,MF,24,2002,3.2,0,0,0,2,3,1,21,2,4,,,0,Matches,bf34eebd,0.625,0.8,Starter
551,Daizen Maeda,MF,jp Japan,28,1.sct Celtic,1997,3,3,244,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,395451fc,551,MF,28,1997,2.7,0,0,0,2,1,1,3,2,3,,,0,Matches,395451fc,0.7407407407407407,1.0,Starter
552,Gabriel Magalhães,DF,br Brazil,28,1.eng Arsenal,1997,5,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,67ac5bb8,552,DF,28,1997,5.0,0,0,0,1,3,0,3,4,2,,,0,Matches,67ac5bb8,0.2,1.0,Starter
555,Riyad Mahrez,MF,dz Algeria,35,1.sa Al-Ahli,1991,4,3,262,2.9,2,1,3,2,0,0,0,0,0.69,0.34,1.03,0.69,1.03,Matches,892d5bb1,555,MF,35,1991,2.9,0,0,0,1,7,1,10,1,2,,,0,Matches,892d5bb1,0.3448275862068966,0.75,Starter
557,Mike Maignan,GK,fr France,30,1.it Milan,1995,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fcb38f57,557,GK,30,1995,8.0,0,0,0,0,2,0,0,0,0,,,0,Matches,fcb38f57,0.0,1.0,Starter
558,Evidence Makgopa,FW,za South Africa,26,1.za Orlando Pirates,2000,4,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d76d03b,558,FW,26,2000,2.4,0,0,0,1,1,2,0,1,1,,,0,Matches,4d76d03b,0.4166666666666667,0.5,Starter
560,Donyell Malen,FW,nl Netherlands,27,1.it Roma,1999,3,3,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,116c35df,560,FW,27,1999,2.1,0,0,0,0,2,0,5,0,0,,,0,Matches,116c35df,0.0,1.0,Starter
563,Aïssa Mandi,DF,dz Algeria,34,1.fr Lille,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbd6378b,563,DF,34,1991,4.0,0,0,0,0,5,0,0,4,3,,,0,Matches,fbd6378b,0.0,1.0,Starter
564,Sadio Mané,MFFW,sn Senegal,34,1.sa Al-Nassr,1992,4,4,362,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,c691bfe2,564,MFFW,34,1992,4.0,0,0,0,4,10,3,13,3,2,,,0,Matches,c691bfe2,1.0,1.0,Starter
565,Juan Manuel Sanabria,DF,uy Uruguay,26,1.mx Atlético San Luis,2000,3,2,204,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f1d74479,565,DF,26,2000,2.3,1,0,0,1,0,1,15,1,4,,,0,Matches,f1d74479,0.4347826086956522,0.6666666666666666,Starter
566,Johan Manzambi,MFFW,ch Switzerland,20,1.de Freiburg,2005,4,2,199,2.2,3,2,5,3,0,0,0,0,1.36,0.90,2.26,1.36,2.26,Matches,8fcf0e12,566,MFFW,20,2005,2.2,0,0,0,3,3,1,3,0,0,,,0,Matches,8fcf0e12,1.3636363636363635,0.5,Starter
567,Mahmoud Al-Mardi,MF,jo Jordan,32,1.jo Al-Hussein SC,1993,3,1,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1eedc1ea,567,MF,32,1993,1.4,0,0,0,4,2,0,7,0,1,,,0,Matches,1eedc1ea,2.857142857142857,0.3333333333333333,Non-Starter
569,Omar Marmoush,FWMF,eg Egypt,27,1.eng Manchester City,1999,5,3,326,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e0102eb,569,FWMF,27,1999,3.6,0,0,0,3,8,0,5,2,3,,,0,Matches,0e0102eb,0.8333333333333333,0.6,Starter
570,Marquinhos,DF,br Brazil,32,1.fr PSG,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5f2f82b,570,DF,32,1994,5.0,0,0,0,0,2,1,1,3,2,,,0,Matches,d5f2f82b,0.0,1.0,Starter
571,Gabriel Martinelli,MF,br Brazil,24,1.eng Arsenal,2001,4,1,143,1.6,1,0,1,1,0,0,0,0,0.63,0.00,0.63,0.63,0.63,Matches,48a5a5d6,571,MF,24,2001,1.6,0,0,0,4,3,0,2,2,0,,,0,Matches,48a5a5d6,2.5,0.25,Non-Starter
573,Cristian Martínez,MFFW,pa Panama,29,1.il Kiryat Shmona,1997,3,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fdb15495,573,MFFW,29,1997,2.7,0,0,0,5,5,1,12,1,4,,,0,Matches,fdb15495,1.8518518518518516,1.0,Starter
574,Emiliano Martínez,GK,ar Argentina,33,1.eng Aston Villa,1992,8,8,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7956236f,574,GK,33,1992,9.0,0,0,0,0,1,0,0,0,0,,,0,Matches,7956236f,0.0,1.0,Starter
575,Lautaro Martínez,FW,ar Argentina,28,1.it Inter,1997,7,4,310,3.4,3,1,4,2,1,1,1,0,0.87,0.29,1.16,0.58,0.87,Matches,f7036e1c,575,FW,28,1997,3.4,1,0,0,8,5,2,1,1,1,,,0,Matches,f7036e1c,2.3529411764705883,0.5714285714285714,Starter
576,Lisandro Martínez,DF,ar Argentina,28,1.eng Manchester Utd,1998,7,7,624,6.9,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches,bac46a10,576,DF,28,1998,6.9,2,0,0,7,4,0,2,6,7,,,0,Matches,bac46a10,1.0144927536231882,1.0,Starter
577,Thapelo Maseko,MFFW,za South Africa,22,1.cy AEL Limassol,2003,3,3,242,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,498d45f7,577,MFFW,22,2003,2.7,0,0,0,4,10,0,2,2,1,,,0,Matches,498d45f7,1.4814814814814814,1.0,Starter
578,Hazem Mastouri,FW,tn Tunisia,28,1.ru D. Makhachkala,1997,1,1,89,1.0,1,0,1,1,0,0,0,0,1.01,0.00,1.01,1.01,1.01,Matches,c88f913e,578,FW,28,1997,1.0,0,0,0,2,2,0,1,1,0,,,0,Matches,c88f913e,2.0,1.0,Starter
579,Arthur Masuaku,DF,cd Congo DR,32,1.fr Lens,1993,4,4,315,3.5,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,57df7a11,579,DF,32,1993,3.5,0,0,0,0,4,0,12,0,5,,,0,Matches,57df7a11,0.0,1.0,Starter
580,Igor Matanović,FW,hr Croatia,23,1.de Freiburg,2003,3,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,948e1292,580,FW,23,2003,1.1,0,0,0,4,3,1,0,0,0,,,0,Matches,948e1292,3.6363636363636362,0.0,Non-Starter
583,Mauricio,MF,py Paraguay,25,1.br Palmeiras,2001,4,0,173,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches,bf4cbc22,583,MF,25,2001,1.9,0,0,0,3,3,0,11,1,6,,,0,Matches,bf4cbc22,1.5789473684210527,0.0,Non-Starter
585,Ibrahim Maza,MFFW,dz Algeria,20,1.de Leverkusen,2005,4,4,351,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,89b3bc5e,585,MFFW,20,2005,3.9,0,0,0,1,5,0,1,0,2,,,0,Matches,89b3bc5e,0.25641025641025644,1.0,Starter
586,Noussair Mazraoui,DF,ma Morocco,28,1.eng Manchester Utd,1997,6,5,477,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b74277a0,586,DF,28,1997,5.3,0,0,0,4,6,0,3,2,8,,,0,Matches,b74277a0,0.7547169811320755,0.8333333333333334,Starter
587,Kylian Mbappé,FW,fr France,27,1.es Real Madrid,1998,8,8,695,7.7,10,4,14,9,1,2,1,0,1.29,0.52,1.81,1.17,1.68,Matches,42fd9c7f,587,FW,27,1998,7.7,1,0,0,6,8,7,4,0,1,,,0,Matches,42fd9c7f,0.7792207792207793,1.0,Starter
588,Thalente Mbatha,MF,za South Africa,26,1.za Orlando Pirates,2000,4,2,260,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f6272be9,588,MF,26,2000,2.9,1,0,0,4,0,0,4,5,2,,,0,Matches,f6272be9,1.3793103448275863,0.5,Starter
589,Ibrahim Mbaye,MF,sn Senegal,18,1.fr PSG,2008,4,1,157,1.7,1,0,1,1,0,0,0,0,0.57,0.00,0.57,0.57,0.57,Matches,201b4ee4,589,MF,18,2008,1.7,0,0,0,0,2,0,9,1,0,,,0,Matches,201b4ee4,0.0,0.25,Non-Starter
590,Chancel Mbemba,DF,cd Congo DR,31,1.fr Lille,1994,4,4,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,e76cb9cc,590,DF,31,1994,4.0,1,0,0,1,3,0,4,1,3,,,0,Matches,e76cb9cc,0.25,1.0,Starter
